Time,Pressure[Bar],DP[Bar],Temperature[C],Velocity[m/s],Quality,WaterCut[%],Xl,WWC[%],ch1[nA],ch2[nA],ch3[nA],ch4[nA],ch5[nA],TotWLR[%],XLM,Frg_dp_out,GasDen[kg/m3],GasVisc[cP],Kappa,LiqDen[kg/m3],LiqVisc[cP],TotWLR[%].1,Qg[m3/d],Ql[m3/d],Qo[m3/d],Qw[m3/d],QgStd[m3/d],QlStd[m3/d],QoStd[m3/d],QwStd[m3/d],filename
2021-07-04 23:00:00,328.390566493793,0.0449307909310344,55.90759247402295,6.968216324586208,0.6696314433678162,0.0,0.0,40.09858397735633,0.0,0.0,0.0,0.0,0.0,57.16855483529405,8045977.225760942,inf,407.11144781248254,3.450723728272301e-05,2.380467562994276,361.9417182524449,-3.2713718192596536e-05,57.16855483529405,1437.38102444171,104.27606135146476,49.201281634745165,55.07477971671993,134595.97247198236,88.15200279661846,33.98301218128111,54.168990615337954,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 00:00:00,317.3768281166889,0.0396258236706434,55.685422209506726,6.88336122811984,0.6837694323549026,0.0,0.0,35.907808401613224,0.0,0.0,0.0,0.0,0.0,57.11556489340999,7687783.746129241,inf,392.1974446551809,3.358888349537537e-05,2.341295975582266,363.2913697950505,-8.373643376541117e-06,57.11556489340999,1448.6746828994892,85.78189539890035,44.30921148553296,41.47268391336807,134812.69178005515,71.43889336281055,30.63067345502409,40.808219907787056,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 01:00:00,317.6871261525738,0.0397413924548811,55.68967963835215,6.888101935031592,0.6838493013394653,0.0,0.0,36.01798070370696,0.0,0.0,0.0,0.0,0.0,57.182908655360905,7697473.529400072,inf,392.6183362558086,3.3614730479726065e-05,2.3424027210479514,363.2246543739172,-9.050864463952991e-06,57.182908655360905,1449.2600885636102,86.08894970988811,44.321036558480685,41.76791315140815,134876.34873734124,71.73582893283353,30.637488620989817,41.09834031184431,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 02:00:00,317.43290507541315,0.0396237795617023,55.68143333256707,6.882086181936567,0.6835407440354307,0.0,0.0,35.904940137358174,0.0,0.0,0.0,0.0,0.0,57.178972899234736,7689724.827926145,inf,392.2754946110969,3.359350336076769e-05,2.341505963886988,363.1899367017646,-8.460325928761814e-06,57.178972899234736,1448.2840714240344,85.84248223641639,44.36147429504289,41.48100794137415,134786.85056554095,71.48313054002853,30.666594481672757,40.816536058356334,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 03:00:00,317.6455522582441,0.0396317023994459,55.678746479163074,6.8846350591886285,0.6837974245730276,0.0,0.0,35.89884290771116,0.0,0.0,0.0,0.0,0.0,57.177174693405554,7696827.442233493,inf,392.5698367708448,3.361147121815146e-05,2.342289332869784,362.8167638169574,-8.9079322851594e-06,57.177174693405554,1449.0683395616436,85.72046397017976,44.2782262681416,41.44223770203887,134845.3556813745,71.38747248998014,30.6091948629514,40.77827762702933,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 04:00:00,317.43497034038626,0.0397230458405942,55.69339249784261,6.8859575439398455,0.6837706566978972,0.0,0.0,36.019441078070265,0.0,0.0,0.0,0.0,0.0,57.17628638021918,7689079.338300322,inf,392.2701873612933,3.3593527427001584e-05,2.34147680571511,363.64251802710527,-8.530677821940304e-06,57.17628638021918,1448.7012067401934,86.12888909641659,44.3520211617164,41.77686793470089,134829.21238755443,71.7662244053554,30.659025474594703,41.10719893076129,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 05:00:00,317.3947541536446,0.0396270191895248,55.68545363551358,6.88249016110134,0.6836280001616628,0.0,0.0,35.89928834586123,0.0,0.0,0.0,0.0,0.0,57.17569710453858,7688433.955942937,inf,392.2216778024192,3.359035830952749e-05,2.341359532436636,363.2290454421001,-8.411205975264176e-06,57.17569710453858,1448.3348484535643,85.86926877278765,44.38727073110238,41.48199804168593,134791.23725185002,71.50214035147415,30.68466397273943,40.817476378735286,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 06:00:00,317.65709279781186,0.0396807264305018,55.68242107292588,6.886807443581695,0.6838650598577346,0.0,0.0,35.9545245466754,0.0,0.0,0.0,0.0,0.0,57.17500566236419,7696827.442473369,inf,392.5820706358074,3.361229895972429e-05,2.3423160608966307,363.021081024344,-8.946366189444423e-06,57.17500566236419,1449.3754160333192,85.83748751549045,44.26012331041423,41.57736420507693,134876.86480177188,71.50694107810715,30.595850319901388,40.91109075820639,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 07:00:00,317.4812885964678,0.0396925759448361,55.688835128981445,6.885743751391049,0.6837578607593657,0.0,0.0,35.970667216291424,0.0,0.0,0.0,0.0,0.0,57.17490233842239,7691016.133722785,inf,392.3373832390814,3.35975231006721e-05,2.341660843602819,363.3715771693453,-8.60863780509553e-06,57.17490233842239,1448.8843592717983,85.98642935217832,44.34351018520612,41.64291916697286,134840.7505992414,71.62923838707688,30.653707977458524,40.97553040961893,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 08:00:00,317.4322434161259,0.0396111114320012,55.68160626761323,6.881094116909286,0.6835724400559142,0.0,0.0,35.89783702551046,0.0,0.0,0.0,0.0,0.0,57.17455326865314,7689724.82791757,inf,392.2750493072349,3.359349721930936e-05,2.3415053022805616,363.1621551886561,-8.464261878699828e-06,57.17455326865314,1448.072441099744,85.8330403541965,44.36044866321898,41.47259169097816,134765.88613632572,71.47431735039909,30.66610052603901,40.80821682436065,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 09:00:00,317.6854726835668,0.0397420374157641,55.68931847769067,6.889569676020425,0.68390212842517,0.0,0.0,35.99359443318147,0.0,0.0,0.0,0.0,0.0,57.17413978881687,7697473.529103114,inf,392.61712932127085,3.361466752251779e-05,2.3424010541652227,363.12943587116615,-9.050395635544164e-06,57.17413978881687,1449.7708809344667,85.98179298992379,44.28373975184894,41.69805323807559,134915.19398307512,71.641515085106,30.611945175868478,41.02956990923813,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 10:00:00,317.41544881606734,0.0396351448450431,55.68363217718785,6.882821500824257,0.68366906883254,0.0,0.0,35.93128911965255,0.0,0.0,0.0,0.0,0.0,57.17396990656444,7689079.337859093,inf,392.24985794226353,3.359199263645945e-05,2.3414347833501528,363.32351663825045,-8.434737122888133e-06,57.17396990656444,1448.3704281534444,85.89332830785642,44.3587658380545,41.5345624698026,134795.8802467856,71.53369326306073,30.664471860669572,40.86922140239172,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 11:00:00,317.4508032276174,0.0396096879733858,55.68237227409278,6.881678792684439,0.683644450065322,0.0,0.0,35.89911164346659,0.0,0.0,0.0,0.0,0.0,57.173661593395416,7690370.426357138,inf,392.3005803389601,3.359509876504994e-05,2.341572456462516,363.1360920882896,-8.512490919015799e-06,57.173661593395416,1448.2951607046264,85.77780536644329,44.31964092621861,41.45816444022534,134779.98766369122,71.43190345771151,30.637925565982,40.7939778917301,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 12:00:00,317.7062428276588,0.0397440445661516,55.69010711201217,6.888415787729798,0.6838747239779258,0.0,0.0,36.01851192430079,0.0,0.0,0.0,0.0,0.0,57.173528412328814,7698119.724257976,inf,392.6444100373821,3.3616343189500653e-05,2.342471294452831,363.1954367088714,-9.095826320932896e-06,57.173528412328814,1449.338374895365,86.08510732167437,44.31700292005587,41.76810440161924,134882.70845619077,71.73319913418733,30.63468595841676,41.09851317577119,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 13:00:00,317.4138209493345,0.0396224005492318,55.680979494071934,6.881966821444757,0.6835329229273105,0.0,0.0,35.90463704000929,0.0,0.0,0.0,0.0,0.0,57.17370655083832,7689079.337741869,inf,392.24947144536975,3.359189266757933e-05,2.3414375479785843,363.2200091781711,-8.415205293123169e-06,57.17370655083832,1448.2551617944143,85.8434986351996,44.36337891958557,41.48011971561469,134784.71663567735,71.48359403701193,30.66791775628116,40.81567628073133,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 14:00:00,317.432003482077,0.0396328640740428,55.68303125465824,6.884950811017238,0.6838299029555114,0.0,0.0,35.9000037034235,0.0,0.0,0.0,0.0,0.0,57.17375541947223,7689724.827609155,inf,392.2745209008672,3.359352721073535e-05,2.341502838649759,363.1701539052104,-8.477454199845644e-06,57.17375541947223,1449.1345782630997,85.72424482387578,44.28195977663108,41.4422850472454,134851.20563846093,71.39016922343728,30.611850704256906,40.77831851918096,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 15:00:00,317.6674272701999,0.0397203906614905,55.68840427361751,6.885381840294476,0.6837117175151962,0.0,0.0,36.01860444774643,0.0,0.0,0.0,0.0,0.0,57.173791358041086,7696827.443123423,inf,392.5918063414766,3.361305866321766e-05,2.34233374180719,363.2595333740869,-8.996999187576133e-06,57.173791358041086,1448.574299725511,86.1256146516607,44.34744425084022,41.77817040082122,134817.9925704631,71.76427078628959,30.65578399069869,41.1084867955915,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 16:00:00,317.4139552195007,0.0396279922732308,55.68513141217986,6.882556841745436,0.6836202299529968,0.0,0.0,35.900657933243565,0.0,0.0,0.0,0.0,0.0,57.173806778454,7689079.337766705,inf,392.2481159824914,3.35919645496567e-05,2.3414297846854986,363.2032027147978,-8.449898286003388e-06,57.173806778454,1448.35619657631,85.86537716835262,44.38241328315288,41.48296388520038,134793.01469434806,71.49967572234128,30.681252882185674,40.818422840156174,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 17:00:00,317.6748300280132,0.0396486204251656,55.67974301878527,6.88508511796922,0.6838429571912239,0.0,0.0,35.9373119701671,0.0,0.0,0.0,0.0,0.0,57.173563399243655,7697473.528830349,inf,392.6080191026776,3.361380471017724e-05,2.342387657265108,362.9239217264918,-8.968721041288006e-06,57.173563399243655,1449.054228212726,85.79341665451216,44.266096353207054,41.5273203013058,134848.05332902537,71.46211997168702,30.60011165892801,40.86200831275962,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 18:00:00,317.4253639592497,0.0397222979336857,55.692381396064725,6.887333377036296,0.6837935045150716,0.0,0.0,35.985824837999736,0.0,0.0,0.0,0.0,0.0,57.17336149327589,7689079.338014606,inf,392.2586796511868,3.3592818144985075e-05,2.341448722667859,363.5228569719051,-8.510564795653617e-06,57.17336149327589,1449.1697423719672,86.03394662964804,44.34354000409557,41.69040662555319,134866.4502750881,71.67576234553027,30.65366023725065,41.02210210828022,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 19:00:00,317.3942323626844,0.0396115602612891,55.68224065228965,6.881312782146081,0.6835898956468903,0.0,0.0,35.896902550270326,0.0,0.0,0.0,0.0,0.0,57.17317851468263,7688433.955876027,inf,392.22255129157134,3.359030313338043e-05,2.3413656207914944,363.2205566007654,-8.386666281983617e-06,57.17317851468263,1448.133259552808,85.82659879108184,44.358512876069966,41.4680859150125,134771.08132717013,71.46855919914493,30.66477257829391,40.80378662085159,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 20:00:00,317.5286051563328,0.039746262650235,55.69199775845306,6.8901711959379695,0.683928426033595,0.0,0.0,35.99075384374546,0.0,0.0,0.0,0.0,0.0,57.17315164440715,7692307.872946151,inf,392.40043271287766,3.3601484934420906e-05,2.3418245358042813,363.37451422305327,-8.731100564114283e-06,57.17315164440715,1449.9161536501415,85.97762538010598,44.28602801048264,41.691597369624056,134928.12143918785,71.636798205543,30.61358215916138,41.023216046382245,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 21:00:00,317.6863144874354,0.0396384183392376,55.68021417106522,6.882721247271102,0.6836621758786978,0.0,0.0,35.93819715539883,0.0,0.0,0.0,0.0,0.0,57.17307889590332,7698119.723963534,inf,392.6235865669914,3.3614773067165425e-05,2.342427929185808,362.9079640697549,-8.996123087490709e-06,57.17307889590332,1448.3356234930031,85.89983139423106,44.34920497756064,41.55062641667109,134791.5330726622,71.542800281841,30.65780516611699,40.88499511572456,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 22:00:00,317.4320717965364,0.0396047274008561,55.681479955052815,6.880904962247009,0.6835866324853133,0.0,0.0,35.897509908753406,0.0,0.0,0.0,0.0,0.0,57.17281588668511,7689724.827844381,inf,392.2750686353253,3.3593499394105484e-05,2.341505720151956,363.1608169784142,-8.464041437527237e-06,57.17281588668511,1448.0848622762314,85.79824457770314,44.33619584503716,41.46204873266664,134763.8804391608,71.4471677453103,30.64934060804176,40.79782713726912,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 23:00:00,317.52202068445894,0.0396638683501934,55.684217323894906,6.885672408619457,0.6838139859435323,0.0,0.0,35.94344059895563,0.0,0.0,0.0,0.0,0.0,57.17273190133448,7692307.872827802,inf,392.3957043997528,3.360094327045243e-05,2.3418203595017624,363.1981115613816,-8.667899105109873e-06,57.17273190133448,1449.0851597648796,85.85739848683434,44.3019474148937,41.55545107194133,134854.9028240436,71.51453107825017,30.62488547086101,40.88964560738976,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log1.csv
2021-07-05 23:00:00,371.9372299043749,0.07004762290625,58.449940244687504,8.09276583878125,0.7238435771250001,0.0,0.0,63.60406995062501,0.0,0.0,0.0,0.0,0.0,57.17339918253965,9375000.321173808,inf,465.28769744908,3.814804415435938e-05,2.5314024102803923,384.1390914961978,-0.0001418183802375,57.17339918253965,1595.4783964756602,164.86390472884617,46.82311123370427,118.04079349514296,149326.01377844025,148.14959679039734,32.14421848977021,116.00537830062792,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 00:00:00,317.37783467062354,0.039640148384473,55.68290870454957,6.883678206996084,0.6836535742975172,0.0,0.0,35.9147786613805,0.0,0.0,0.0,0.0,0.0,56.59376809183529,7687783.74628217,inf,392.199006311297,3.3588864477060084e-05,2.3413017042340125,363.31900363225145,-8.349843357937318e-06,56.59376809183529,1448.6378092879763,85.84954825414091,44.35126118089922,41.49828707324236,134817.82149185575,71.49298401437814,30.659477469451204,40.833506544927495,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 01:00:00,317.431826365419,0.0396083215598554,55.68253910299941,6.881576204434299,0.6836402831469989,0.0,0.0,35.89843080940317,0.0,0.0,0.0,0.0,0.0,57.1163262823164,7689724.827783237,inf,392.2744157640866,3.359350100493436e-05,2.3415029864633423,363.1644588301585,-8.472518638546538e-06,57.1163262823164,1448.271817683897,85.77773554394074,44.32106980120755,41.45666574273384,134778.1329834469,71.43142161324253,30.6389129653582,40.79250864788493,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 02:00:00,317.7062428276588,0.0397440445661516,55.69010711201217,6.888415787729798,0.6838747239779258,0.0,0.0,36.01851192430079,0.0,0.0,0.0,0.0,0.0,57.141277732444,7698119.724257976,inf,392.6444100373821,3.3616343189500653e-05,2.342471294452831,363.1954367088714,-9.095826320932896e-06,57.141277732444,1449.338374895365,86.08510732167437,44.31700292005587,41.76810440161924,134882.70845619077,71.73319913418733,30.63468595841676,41.09851317577119,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 03:00:00,317.4138209493345,0.0396224005492318,55.680979494071934,6.881966821444757,0.6835329229273105,0.0,0.0,35.90463704000929,0.0,0.0,0.0,0.0,0.0,57.150925220409526,7689079.337741869,inf,392.24947144536975,3.359189266757933e-05,2.3414375479785843,363.2200091781711,-8.415205293123169e-06,57.150925220409526,1448.2551617944143,85.8434986351996,44.36337891958557,41.48011971561469,134784.71663567735,71.48359403701193,30.66791775628116,40.81567628073133,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 04:00:00,317.432003482077,0.0396328640740428,55.68303125465824,6.884950811017238,0.6838299029555114,0.0,0.0,35.9000037034235,0.0,0.0,0.0,0.0,0.0,57.15586990486704,7689724.827609155,inf,392.2745209008672,3.359352721073535e-05,2.341502838649759,363.1701539052104,-8.477454199845644e-06,57.15586990486704,1449.1345782630997,85.72424482387578,44.28195977663108,41.4422850472454,134851.20563846093,71.39016922343728,30.611850704256906,40.77831851918096,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 05:00:00,317.6864008756259,0.0397207330663979,55.68784363524292,6.88532337216397,0.6837033540130151,0.0,0.0,36.01914308395963,0.0,0.0,0.0,0.0,0.0,57.15901965083341,7697473.529529484,inf,392.6181265516564,3.361465168323489e-05,2.342404055998099,363.2306770181125,-9.033968710478693e-06,57.15901965083341,1448.5557742402127,86.1287352320756,44.34827422162561,41.78046101045072,134816.52230542622,71.76709421980664,30.65635390273071,41.11074031707653,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 06:00:00,317.4331189062561,0.0396284236532906,55.68478008030631,6.882575556048135,0.6836107889822071,0.0,0.0,35.90172348169414,0.0,0.0,0.0,0.0,0.0,57.160759931087256,7689724.827948567,inf,392.27453061702255,3.3593568739335434e-05,2.341500023462036,363.17620649717566,-8.488375006600843e-06,57.160759931087256,1448.3677279434105,85.86078454415122,44.37732285266278,41.48346169148907,134793.8474525793,71.49659759665906,30.67768848688405,40.81890910977558,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 07:00:00,317.4606705379952,0.0396435156902861,55.6834002720266,6.88531165638144,0.6838913995541138,0.0,0.0,35.92981535395942,0.0,0.0,0.0,0.0,0.0,57.16217755992636,7690370.426345751,inf,392.3123183925737,3.359581970157847e-05,2.341600907080618,363.2439250508269,-8.533613979694344e-06,57.16217755992636,1449.1318192820493,85.77834431511246,44.27259548173871,41.50574883337445,134854.72699621844,71.44553504256983,30.604729865425902,40.84080517714454,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 08:00:00,317.6962889571232,0.0397204747717426,55.68741968357951,6.886197738602532,0.6837083860462599,0.0,0.0,35.99341126147673,0.0,0.0,0.0,0.0,0.0,57.16308136399841,7698119.724174197,inf,392.6330360801262,3.361557885341542e-05,2.342445248863157,363.11038091985967,-9.059317576259084e-06,57.16308136399841,1448.8705584714728,86.0567460142554,44.33961605727978,41.71712995697632,134840.0305095889,71.69921377129806,30.650845393698965,41.04836837759969,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 09:00:00,317.4517368542441,0.0396235754773737,55.68323142919897,6.882050699021106,0.6835925612717698,0.0,0.0,35.900007105364004,0.0,0.0,0.0,0.0,0.0,57.16385370883175,7690370.426529303,inf,392.30102168794593,3.3595143421336425e-05,2.3415721419229403,363.13880292397874,-8.518297505668915e-06,57.16385370883175,1448.252806799033,85.85745404216219,44.37532575525312,41.48212828690968,134783.0204949019,71.4939801297626,30.676382666202212,40.81759746356096,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 10:00:00,317.4697970351684,0.0397023934804801,55.68832446524044,6.888164814040157,0.6839224049328393,0.0,0.0,35.96763282838643,0.0,0.0,0.0,0.0,0.0,57.1645748994486,7690370.42649682,inf,392.321731973791,3.359654550684316e-05,2.3416202177500707,363.3791732280327,-8.580709109288308e-06,57.1645748994486,1449.6082610882763,85.88553400938292,44.27091524427424,41.61461876510938,134898.96631647763,71.55091628469586,30.60325719306091,40.94765909163556,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 11:00:00,317.4618109237076,0.0396808300280411,55.68822242769112,6.885424381487901,0.6837667673145871,0.0,0.0,35.96217250727737,0.0,0.0,0.0,0.0,0.0,57.16500474545807,7690370.42669379,inf,392.3110341257571,3.359589068955016e-05,2.341591645560383,363.3698145871524,-8.563606035625926e-06,57.16500474545807,1448.855567785434,85.95997050103172,44.34462767969925,41.61534282133314,134838.05191392062,71.603009619807,30.654527286935597,40.94848233287199,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 12:00:00,317.6772738878125,0.0396028848162356,55.67597363150427,6.88002782250549,0.6834957020749707,0.0,0.0,35.894691312164255,0.0,0.0,0.0,0.0,0.0,57.16557118095633,7698119.723803765,inf,392.61441205068655,3.36140974399759e-05,2.3424101285141927,362.7491435896537,-8.955048826788668e-06,57.16557118095633,1447.8468848383543,85.82065056212572,44.35217642654216,41.4684741355842,134744.97546685717,71.4645397596715,30.66037551011961,40.80416424955247,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
2021-07-06 13:00:00,317.4598010258732,0.0397465205041973,55.69460898863322,6.890020333019085,0.6839627546538827,0.0,0.0,36.002061342653704,0.0,0.0,0.0,0.0,0.0,57.16582553958542,7689724.828145987,inf,392.3043720386204,3.359568172728014e-05,2.3415668766793307,363.532108695886,-8.598196291166531e-06,57.16582553958542,1449.8293260688624,86.01003469702684,44.29380192840026,41.71623276862733,134921.87071342787,71.66630543023491,30.61884515620892,41.047460274026605,D:\OneDrive\OneDrive - WFT\Compartido\Well_Datasets\By_Equipment\fsf\trial_badan_shell_2021\raw\compressed\log2.csv
